Name,Team,W,L,QS,ERA,G,GS,SV,HLD,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,PlayerId
"Zac Gallen","ARI",11.8502,9.29521,13.1115,3.77992,30.013,30.013,0,0,174.766,725.023,158.99,78.63,73.4,21.1745,45.9443,0.410896,6.76934,182.216,9.38369,2.36602,3.96602,1.09044,0.251325,0.0633695,0.18795548379421234,0.236483,1.17262,0.293901,0.720545,,,3.64973,3.8867,3.46127,40.02000045776367,,,,"19291"
"Max Fried","ATL",12.0377,6.62959,10.2311,3.28999,27.321,27.321,0,0,150.921,614.331,132.818,59.44,55.17,15.123,35.3418,0.495098,4.75225,149.555,8.9185,2.10757,4.23166,0.901842,0.243443,0.057529,0.18591395765542984,0.231294,1.11422,0.287369,0.739652,,,3.3728,3.85506,3.98048,59.08000183105469,,,,"13743"
"Dylan Cease","SDP",11.8087,9.72695,14.1,3.89993,30.12,30.12,0,0,180.419,761.918,148.324,83.54,78.18,22.2105,75.3941,0.912159,7.63079,211.816,10.5662,3.76095,2.80945,1.10795,0.278003,0.0989531,0.1790502443909645,0.218479,1.23999,0.283485,0.727731,,,3.8879,3.74102,3.27202,97.83000183105469,,,,"18525"
"Tarik Skubal","DET",9.45731,8.89919,8.56921,3.37976,27.788,27.788,0,0,142.386,581.966,118.198,57.66,53.47,16.5766,40.4865,0.36878,4.85765,168.332,10.64,2.55909,4.15772,1.04779,0.289247,0.0695685,0.2196781262755394,0.220264,1.11447,0.288934,0.745694,,,3.35944,3.70041,3.45721,44.560001373291016,,,,"22267"
"Framber Valdez","HOU",12.7204,8.05073,12.654,3.51022,29.447,29.447,0,0,171.323,716.999,152.701,72.19,66.82,15.3416,58.6362,0.410073,9.06173,173.776,9.12887,3.0803,2.96363,0.80593,0.242365,0.0817799,0.16058529913425446,0.235177,1.23356,0.298487,0.732897,,,3.57597,3.66894,3.94136,55.16999816894531,,,,"17295"
"Blake Snell","SFG",10.3713,9.22298,11.9379,3.92008,28.07,28.07,0,0,161.01,683.336,131.847,75.68,70.13,18.3513,74.1698,0.397326,4.17446,210.946,11.7913,4.14589,2.84409,1.02579,0.3087,0.108541,0.20015910267829895,0.217932,1.27953,0.302096,0.722789,,,3.57619,3.6473,2.83536,73.19000244140625,,,,"13543"
"Justin Steele","CHC",10.6346,9.42376,11.6633,3.83022,29.071,29.071,0,0,163.001,684.684,153.029,74.99,69.37,17.3236,50.1514,0.401495,6.53622,160.825,8.87985,2.76907,3.20679,0.956509,0.234889,0.0732474,0.16164202988147736,0.243678,1.2465,0.301669,0.716438,,,3.70669,3.5328,3.07326,94.83000183105469,,,,"17312"
"Jesús Luzardo","MIA",10.0415,9.89499,11.6995,3.9502,28.862,28.862,0,0,162.06,682.877,145.104,76.83,71.13,21.3657,54.666,0.494784,6.19037,188.552,10.4712,3.03587,3.44917,1.18654,0.276114,0.0800525,0.1960618793964386,0.233279,1.23269,0.300262,0.723782,,,3.76855,3.52745,2.79772,79.31999969482422,,,,"19959"
"Grayson Rodriguez","BAL",10.4806,9.01658,10.9923,3.73991,28.454,28.454,0,0,157.408,659.638,139.974,70.27,65.41,18.0855,52.5191,0.395035,5.95546,167.398,9.57122,3.00285,3.18737,1.03406,0.253772,0.0796181,0.1741543859243393,0.232838,1.22289,0.293226,0.731115,,,3.73621,3.46933,3.19659,64.76000213623047,,,,"24492"
"Zach Eflin","TBR",10.2347,8.74999,9.74255,3.51003,28.268,28.268,0,0,150.357,608.474,132.261,63.27,58.64,19.0581,29.8445,0.518325,5.00199,145.962,8.73688,1.78641,4.89074,1.14077,0.239881,0.0490481,0.19083331897854805,0.230569,1.07813,0.277044,0.729821,,,3.65656,3.45069,3.4679,75.63999938964844,,,,"13774"
"Joe Ryan","MIN",10.2838,9.31852,11.9504,3.87017,28.019,28.019,0,0,161.109,661.355,133.786,74.17,69.28,25.8246,44.3894,0.365087,6.69344,184.15,10.2871,2.47971,4.14851,1.44263,0.278443,0.0671189,0.21132440865039825,0.219223,1.10593,0.269703,0.732324,,,4.00402,3.38078,3.04454,85.8499984741211,,,,"21390"
"Mitch Keller","PIT",10.1076,11.0094,13.7597,4.45984,30.022,30.022,0,0,175.809,757.879,177.187,93.19,87.12,20.4711,58.5653,0.471126,8.48743,172.542,8.83278,2.99808,2.94615,1.04796,0.227665,0.0772754,0.15038958191871643,0.256486,1.34096,0.31481,0.688399,,,3.9501,3.27971,2.09269,156.8699951171875,,,,"17594"
"Tanner Bibee","CLE",10.1797,9.27703,11.3843,3.78006,28.087,28.087,0,0,158.355,654.689,137.932,71.38,66.51,19.9857,44.8732,0.345633,5.89246,154.738,8.79449,2.55035,3.44835,1.13588,0.236354,0.0685412,0.16781289875507355,0.228394,1.15441,0.274806,0.719685,,,3.90317,3.27598,3.15838,104.81999969482422,,,,"30134"
"Tyler Glasnow","LAD",9.85372,6.28539,8.27554,3.6702,24.424,24.424,0,0,128.544,525.165,103.112,56.12,52.42,17.2625,40.0221,0.276161,3.5473,167.162,11.7038,2.80215,4.17673,1.20864,0.318303,0.0762086,0.2420942261815071,0.214104,1.1135,0.288887,0.731416,,,3.41684,3.18581,2.78663,37.97999954223633,,,,"14374"
