Name,Team,W,L,QS,ERA,G,GS,SV,HLD,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,PlayerId
"David Peterson","NYM",5,5,,3.98491,39,11,0,1,87,377,80,42,38,10,37,,4,93,9.68023,3.86037,2.50759,1.01206,0.247366,0.0986467,0.14871896058321,0.238397,1.35101,0.302123,0.727932,,,4.00673,0.900186,0.865683,718.5599975585938,,,,"20302"
"Evan Phillips","LAD",4,3,,3.5658,66,0,30,5,66,273,56,28,26,9,21,,3,75,10.2867,2.93023,3.51055,1.19143,0.275906,0.0785936,0.1973128467798233,0.226942,1.18057,0.289961,0.753772,,,3.81548,0.89388,1.16507,81.95999908447266,,,,"17734"
"Jordan Romano","TOR",5,3,,3.50912,57,0,28,3,57,237,47,24,22,7,21,,3,68,10.6674,3.25921,3.27299,1.15029,0.285233,0.0871475,0.19808565825223923,0.221356,1.19162,0.288256,0.758894,,,3.77048,0.889215,0.969271,82.83000183105469,,,,"16122"
"Jacob deGrom","TEX",2,1,,2.86964,5,5,0,0,27,106,20,9,9,3,6,,1,39,12.8485,2.01272,6.38367,1.12484,0.36368,0.0569704,0.3067100830376148,0.201811,0.966156,0.290375,0.781551,,,2.76312,0.888852,0.890986,423.6499938964844,,,,"10954"
"Anthony DeSclafani","MIN",6,7,,4.5458,30,16,0,1,103,441,108,56,52,15,29,,3,83,7.26386,2.52238,2.87977,1.33825,0.188837,0.0655737,0.12326321750879288,0.263697,1.32551,0.298054,0.699164,,,4.50451,0.876981,0.704715,655.719970703125,,,,"13050"
"Marco Gonzales","PIT",7,11,,4.7853,24,24,0,0,137,596,149,78,73,21,42,,5,89,5.85829,2.74539,2.13386,1.37843,0.149568,0.0700925,0.07947540283203125,0.271937,1.39622,0.292352,0.69933,,,4.96248,0.856192,1.22883,634.219970703125,,,,"15467"
"Paul Skenes","PIT",2,3,,4.56693,13,13,0,0,64,268,62,35,33,8,23,,0,50,6.92913,3.14961,2.2,1.10236,0.184874,0.0840336,0.10084033012390137,0.252294,1.31234,0.287425,0.667178,,,4.3574,0.851564,0.722142,294.7200012207031,,,,"sa3023079"
"Dakota Hudson","COL",6,11,,5.45582,29,23,0,1,132,598,157,87,80,19,53,,7,78,5.29378,3.5953,1.47242,1.26338,0.130199,0.0884254,0.041773490607738495,0.291383,1.58311,0.312957,0.670141,,,5.27025,0.847205,1.09488,748.75,,,,"19206"
"Yuki Matsui","SDP",3,2,,3.66526,64,0,6,10,64,274,50,28,26,8,32,,3,83,11.6806,4.52398,2.58192,1.07428,0.303404,0.117511,0.18589294701814651,0.207604,1.27765,0.283109,0.758889,,,3.84498,0.835851,0.80177,999,,,,"33826"
"Mike Clevinger","CHW",5,6,,4.69938,15,15,0,0,80,346,81,45,42,13,26,,5,70,7.82812,2.93944,2.66313,1.45423,0.20188,0.0758056,0.12607470899820328,0.255633,1.3301,0.290901,0.698097,,,4.76475,0.834566,0.680307,487.25,,,,"12808"
"Giovanny Gallegos","STL",4,3,,3.81793,68,0,4,13,68,282,59,31,29,10,20,,2,75,9.987,2.67475,3.73381,1.29642,0.267939,0.0717602,0.19617868214845657,0.228849,1.16862,0.284782,0.736235,,,3.90912,0.810123,0.857158,498.5,,,,"14986"
"Chris Martin","BOS",4,3,,3.85173,66,0,3,12,66,279,69,31,28,8,14,,2,63,8.54507,1.90038,4.4965,1.13456,0.224639,0.0499588,0.17468059062957764,0.262162,1.25578,0.315751,0.728866,,,3.72067,0.805849,0.948716,485.3699951171875,,,,"11847"
"Clay Holmes","NYY",5,4,,3.53646,66,0,31,3,66,277,56,28,26,6,25,,5,70,9.59637,3.44899,2.78238,0.865393,0.254052,0.0913076,0.16274446994066238,0.226313,1.23084,0.290936,0.730478,,,3.7276,0.788945,1.03389,97.29000091552734,,,,"13649"
