,Name_zipsdc,Team_zipsdc,W_zipsdc,L_zipsdc,QS_zipsdc,ERA_zipsdc,G_zipsdc,GS_zipsdc,SV_zipsdc,HLD_zipsdc,IP_zipsdc,TBF_zipsdc,H_zipsdc,R_zipsdc,ER_zipsdc,HR_zipsdc,BB_zipsdc,IBB_zipsdc,HBP_zipsdc,SO_zipsdc,K/9_zipsdc,BB/9_zipsdc,K/BB_zipsdc,HR/9_zipsdc,K%_zipsdc,BB%_zipsdc,K-BB%_zipsdc,AVG_zipsdc,WHIP_zipsdc,BABIP_zipsdc,LOB%_zipsdc,GB%_zipsdc,HR/FB_zipsdc,FIP_zipsdc,WAR_zipsdc,RA9-WAR_zipsdc,ADP_zipsdc,InterSD_zipsdc,InterSK_zipsdc,IntraSD_zipsdc,PlayerId_zipsdc,Name_depthcharts,Team_depthcharts,W_depthcharts,L_depthcharts,QS_depthcharts,ERA_depthcharts,G_depthcharts,GS_depthcharts,SV_depthcharts,HLD_depthcharts,IP_depthcharts,TBF_depthcharts,H_depthcharts,R_depthcharts,ER_depthcharts,HR_depthcharts,BB_depthcharts,IBB_depthcharts,HBP_depthcharts,SO_depthcharts,K/9_depthcharts,BB/9_depthcharts,K/BB_depthcharts,HR/9_depthcharts,K%_depthcharts,BB%_depthcharts,K-BB%_depthcharts,AVG_depthcharts,WHIP_depthcharts,BABIP_depthcharts,LOB%_depthcharts,GB%_depthcharts,HR/FB_depthcharts,FIP_depthcharts,WAR_depthcharts,RA9-WAR_depthcharts,ADP_depthcharts,InterSD_depthcharts,InterSK_depthcharts,IntraSD_depthcharts,PlayerId_depthcharts,Name_zips,Team_zips,W_zips,L_zips,QS_zips,ERA_zips,G_zips,GS_zips,SV_zips,HLD_zips,IP_zips,TBF_zips,H_zips,R_zips,ER_zips,HR_zips,BB_zips,IBB_zips,HBP_zips,SO_zips,K/9_zips,BB/9_zips,K/BB_zips,HR/9_zips,K%_zips,BB%_zips,K-BB%_zips,AVG_zips,WHIP_zips,BABIP_zips,LOB%_zips,GB%_zips,HR/FB_zips,FIP_zips,WAR_zips,RA9-WAR_zips,ADP_zips,InterSD_zips,InterSK_zips,IntraSD_zips,PlayerId_zips,zips_index,Name_steamer,Team_steamer,W_steamer,L_steamer,QS_steamer,ERA_steamer,G_steamer,GS_steamer,SV_steamer,HLD_steamer,IP_steamer,TBF_steamer,H_steamer,R_steamer,ER_steamer,HR_steamer,BB_steamer,IBB_steamer,HBP_steamer,SO_steamer,K/9_steamer,BB/9_steamer,K/BB_steamer,HR/9_steamer,K%_steamer,BB%_steamer,K-BB%_steamer,AVG_steamer,WHIP_steamer,BABIP_steamer,LOB%_steamer,GB%_steamer,HR/FB_steamer,FIP_steamer,WAR_steamer,RA9-WAR_steamer,ADP_steamer,InterSD_steamer,InterSK_steamer,IntraSD_steamer,PlayerId_steamer,steamer_index,Name_atc,Team_atc,W_atc,L_atc,QS_atc,ERA_atc,G_atc,GS_atc,SV_atc,HLD_atc,IP_atc,TBF_atc,H_atc,R_atc,ER_atc,HR_atc,BB_atc,IBB_atc,HBP_atc,SO_atc,K/9_atc,BB/9_atc,K/BB_atc,HR/9_atc,K%_atc,BB%_atc,K-BB%_atc,AVG_atc,WHIP_atc,BABIP_atc,LOB%_atc,GB%_atc,HR/FB_atc,FIP_atc,WAR_atc,RA9-WAR_atc,ADP_atc,InterSD_atc,InterSK_atc,IntraSD_atc,PlayerId_atc,Name_thebat,Team_thebat,W_thebat,L_thebat,QS_thebat,ERA_thebat,G_thebat,GS_thebat,SV_thebat,HLD_thebat,IP_thebat,TBF_thebat,H_thebat,R_thebat,ER_thebat,HR_thebat,BB_thebat,IBB_thebat,HBP_thebat,SO_thebat,K/9_thebat,BB/9_thebat,K/BB_thebat,HR/9_thebat,K%_thebat,BB%_thebat,K-BB%_thebat,AVG_thebat,WHIP_thebat,BABIP_thebat,LOB%_thebat,GB%_thebat,HR/FB_thebat,FIP_thebat,WAR_thebat,RA9-WAR_thebat,ADP_thebat,InterSD_thebat,InterSK_thebat,IntraSD_thebat,PlayerId_thebat
667,Victor Mederos,LAA,1,1,,5.34155,14,0,0,1,14,63,15,9,8,2,6,,1,11,6.8533,4.13214,1.65854,1.41097,0.167901,0.101235,0.0666666626930236,0.264789,1.51176,0.29304,0.67591,,,5.44989,-0.0407259,-0.0440144,999.0,,,,31533,Victor Mederos,LAA,1,1,,4.86957,14,0,0,1,14,62,14,8,8,2,6,,1,12,7.57832,4.00139,1.89392,1.30749,0.189339,0.0999718,0.0893669202923774,0.257819,1.45661,0.295012,0.697531,,,5.02543,-0.0193184,-0.0124775,999.0,,,,31533,Victor Mederos,LAA,5,7,,5.34155,22,19,0,1,89.3,405,94,57,53,14,41,0,9,68,6.8533,4.13214,1.65854,1.41097,0.167901,0.101235,0.0666666626930236,0.264789,1.51176,0.29304,0.67591,,,5.44989,0.0601905,0.133626,999.0,,,,31533,1162,Victor Mederos,LAA,0.677,0.6953,0.0,4.3976,14.0,0.0,0.0,0.6461,14.0,61.029,13.5996,7.3724,6.84071,1.87289,6.021,,0.755,12.9163,8.30334,3.87064,2.14521,1.204,0.211642,0.098658,0.1129839941859245,0.25067,1.40147,0.297151,0.720544,0.448283,,4.60097,0.0102286,0.0847561,999.0,,,,31533,651,Victor Mederos,LAA,0.68727,0.703292,0.284992,4.81725,10.8385,0.389733,0.0,0.309505,13.255,59.2008,13.3663,7.71168,7.09474,1.96495,6.00146,0.142108,1.3935,11.9396,8.10682,4.07493,1.98944,1.33418,0.201679,0.101375,0.1003042235970497,0.258008,1.46117,0.300817,0.701463,,,5.05437,-0.0665746,-0.0810874,999.0,1.51138,-0.69476,1.02109,31533,Victor Mederos,LAA,0.461297,0.429285,0.121715,4.522,10.282,0.372,0.0,0.6461,12.5387,54.4455,11.6921,6.75,6.3,1.72401,5.34466,0.251784,0.816728,11.6518,8.36343,3.83628,2.18009,1.23745,0.214009,0.0981653,0.1158440485596656,0.242152,1.35873,0.285551,0.703457,,,4.6581,0.0255204,0.0115485,999.0,,,,31533
668,Tayler Scott,HOU,1,1,,4.75,38,0,0,1,38,176,40,22,20,5,17,,3,37,8.75,4.0,2.1875,1.25,0.209581,0.0958084,0.113772451877594,0.256757,1.5,0.305556,0.702128,,,4.69948,-0.0413274,-0.0662427,999.0,,,,13652,Tayler Scott,HOU,1,1,,4.51794,38,0,0,1,38,170,38,21,19,5,16,,2,37,8.70793,3.75129,2.32131,1.225,0.216275,0.0931692,0.1231057569384574,0.252483,1.42455,0.301846,0.710369,,,4.53656,-0.0198004,-0.035407,999.0,,,,13652,Tayler Scott,HOU,1,1,,4.75,29,1,0,1,36.0,167,38,21,19,5,16,1,3,35,8.75,4.0,2.1875,1.25,0.209581,0.0958084,0.113772451877594,0.256757,1.5,0.305556,0.702128,,,4.69948,-0.0639999,-0.113881,999.0,,,,13652,1358,Tayler Scott,HOU,1.9396,1.785,0.0,4.28588,38.0,0.0,0.0,0.652,38.0,163.723,36.4768,19.4781,18.0959,5.06667,14.7887,,1.8173,36.5892,8.66586,3.50259,2.47413,1.2,0.223482,0.0903276,0.1331547647714615,0.247944,1.34909,0.297836,0.719625,0.434521,,4.37363,0.0167605,0.144356,999.0,,,,13652,638,Tayler Scott,HOU,0.93161,0.686346,0.0,4.5466,22.1805,0.0688047,0.0,1.31569,23.0726,100.269,22.1825,12.6693,11.6558,3.12643,9.60977,1.03308,1.56606,22.988,8.96699,3.74851,2.39215,1.21954,0.229263,0.0958399,0.1334234774112701,0.248981,1.37792,0.30258,0.697529,,,4.47706,-0.0184442,-0.0659746,999.0,2.48282,-0.738116,0.894021,13652,Tayler Scott,HOU,0.870509,0.723794,0.0204175,4.99198,23.002,0.074,0.0,0.652,23.8162,105.551,23.7735,14.15,13.21,3.53872,10.7439,0.573474,1.53562,24.0899,9.10344,4.06005,2.2422,1.33726,0.228231,0.101789,0.1264418810606002,0.254886,1.44932,0.308257,0.688944,,,4.71044,0.0108644,-0.0854095,999.0,,,,13652
669,Chad Kuhl,CHW,1,1,,5.76,14,0,0,1,14,63,14,10,9,2,8,,1,13,8.28,5.28,1.56818,1.56,0.202941,0.129412,0.0735294222831726,0.254296,1.57333,0.291866,0.661323,,,5.62837,-0.0415302,-0.0755235,999.0,,,,14975,Chad Kuhl,CHW,1,1,,5.17734,14,0,0,1,14,62,14,9,8,2,7,,1,13,8.40176,4.51415,1.8612,1.524,0.210182,0.112928,0.0972540080547332,0.251255,1.47694,0.290033,0.692209,,,5.26797,-0.0246556,-0.0454307,999.0,,,,14975,Chad Kuhl,CHW,3,6,,5.76,19,13,0,1,75.0,340,74,52,48,13,44,1,5,69,8.28,5.28,1.56818,1.56,0.202941,0.129412,0.0735294073820114,0.254296,1.57333,0.291866,0.661323,,,5.62837,-0.00439767,-0.346159,999.0,,,,14975,1252,Chad Kuhl,CHW,0.6251,0.7471,0.0,4.59468,14.0,0.0,0.0,0.5733,14.0,60.896,13.4969,7.6166,7.14728,2.31467,5.8307,,0.6901,13.2588,8.52351,3.74831,2.27396,1.488,0.217729,0.0957485,0.1219800934195518,0.248218,1.38054,0.288189,0.727976,0.378255,,4.90757,-0.0218959,-0.0290013,999.0,,,,14975,4412,Chad Kuhl,CHW,1.09812,1.88677,0.366836,5.30028,20.8618,1.11179,0.0987743,1.06853,26.6667,118.717,26.9315,17.0701,15.7045,4.72994,12.8756,0.553003,1.57619,24.0945,8.13191,4.34553,1.87133,1.59636,0.202958,0.108457,0.0945014655590057,0.258299,1.49277,0.294293,0.685155,,,5.37963,-0.185344,-0.164509,999.0,7.00123,-1.3634,0.665938,14975,Chad Kuhl,CHW,1.07294,1.98847,0.911534,5.7901,17.485,3.085,0.0,0.5733,32.9217,148.452,34.4927,22.7,21.18,6.28625,15.8267,0.515083,1.95495,27.8234,7.60624,4.32664,1.758,1.71851,0.187423,0.106611,0.0808116644620895,0.263967,1.52846,0.29211,0.665229,,,5.66741,-0.124926,-0.307204,999.0,,,,14975
670,Logan Sawyer,,1,1,,5.2349,14,0,0,1,14,64,15,9,8,2,7,,1,11,6.84564,4.42953,1.54545,1.4094,0.165854,0.107317,0.0585365742444992,0.266667,1.566,0.294964,0.697674,,,5.44743,-0.0416122,-0.0503547,999.0,,,,sa829628,Logan Sawyer,,1,1,,4.9267,14,0,0,1,14,63,15,8,8,2,6,,1,11,7.0601,4.09245,1.72515,1.3332,0.174829,0.101341,0.0734877064824104,0.26295,1.50023,0.294851,0.705001,,,5.14458,-0.0263087,-0.0189876,999.0,,,,sa829628,Logan Sawyer,,3,4,,5.2349,39,0,0,0,44.7,205,48,28,26,7,22,1,3,34,6.84564,4.42953,1.54545,1.4094,0.165854,0.107317,0.0585365891456604,0.266667,1.566,0.294964,0.697674,,,5.44743,-0.427561,-0.39207,999.0,,,,sa829628,1816,Logan Sawyer,,0.6684,0.7039,0.0,4.61849,14.0,0.0,0.0,0.6335,14.0,61.43,14.2408,7.7161,7.18432,1.95533,5.8417,,0.6337,11.316,7.27457,3.75538,1.93711,1.257,0.18421,0.0950952,0.0891144424676895,0.259138,1.43446,0.294734,0.712965,0.423737,,4.84172,-0.0335584,-0.0387027,999.0,,,,sa829628,4841,Logan Sawyer,,0.492016,0.514378,0.0,4.87605,8.6461,0.0,0.0,0.617504,8.88576,39.291,9.20895,5.23278,4.81416,1.25407,3.83082,0.188479,0.482537,7.08202,7.17308,3.88008,1.84869,1.27019,0.180245,0.0974988,0.0827466920018196,0.263281,1.46749,0.298589,0.691859,,,4.95201,-0.0338495,-0.00729187,999.0,0.748547,-1.42074,1.12052,sa829628,Logan Sawyer,,0.28956,0.307362,0.0,5.24657,8.671,0.0,0.0,0.0,8.8858,39.6957,9.48529,5.55,5.18,1.2073,3.7367,0.250904,0.519442,6.87512,6.96348,3.78473,1.83989,1.22281,0.173195,0.0941336,0.0790617913007736,0.267647,1.48799,0.302589,0.665291,,,4.91083,-0.0079714,-0.105674,999.0,,,,sa829628
671,Thaddeus Ward,WSN,0,0,,5.5706,19,0,0,1,19,85,19,13,12,3,10,,2,16,7.48549,4.52611,1.65385,1.39265,0.186957,0.113043,0.0739130452275276,0.256281,1.48936,0.290541,0.638298,,,5.40204,-0.0417773,-0.08106,999.0,,,,21513,Thaddeus Ward,WSN,1,1,,5.14749,19,0,0,1,19,84,19,12,11,3,9,,1,16,7.56576,4.44563,1.70184,1.30782,0.189513,0.111357,0.0781553983688354,0.256925,1.48774,0.2944,0.675487,,,5.16627,-0.0236232,-0.0482605,999.0,,,,21513,Thaddeus Ward,WSN,1,1,,5.5706,26,7,0,1,51.7,230,51,35,32,8,26,0,5,43,7.48549,4.52611,1.65385,1.39265,0.186957,0.113043,0.0739130452275276,0.256281,1.48936,0.290541,0.638298,,,5.40204,-0.0230931,-0.275165,999.0,,,,21513,1280,Thaddeus Ward,WSN,0.8356,1.0266,0.0,4.72438,19.0,0.0,0.0,0.5993,19.0,84.034,19.021,10.7054,9.97369,2.58189,9.2153,,0.9688,16.1416,7.64602,4.36514,1.75161,1.223,0.192084,0.109662,0.082422599196434,0.257563,1.48612,0.298208,0.712011,0.436738,,4.9305,-0.0170868,-0.0262094,999.0,,,,21513,4024,Thaddeus Ward,WSN,0.686739,0.709135,0.0,5.17924,22.0046,0.0,0.0,1.47209,23.8787,107.356,22.6851,14.9364,13.7415,3.46402,14.002,0.576456,1.42091,20.8099,7.84335,5.27744,1.4862,1.30561,0.19384,0.130426,0.0634136199951171,0.246756,1.5364,0.284086,0.68318,,,5.33561,-0.150897,-0.165899,999.0,2.92908,-0.428551,0.748459,21513,Thaddeus Ward,WSN,0.598835,0.702972,0.0,4.62973,22.308,0.0,0.0,0.5993,24.1634,106.693,22.1148,13.32,12.43,2.95273,12.6308,0.656034,1.7525,22.0296,8.20524,4.70451,1.74412,1.09978,0.206478,0.118385,0.0880928337574005,0.239573,1.43794,0.284613,0.699913,,,4.80598,-0.000932611,0.0136623,999.0,,,,21513
672,Trey Wingenter,DET,1,1,,5.20661,44,0,0,1,44,193,40,28,25,6,21,,5,46,9.42149,4.21488,2.23529,1.23967,0.238994,0.106918,0.1320754587650299,0.23913,1.37741,0.294737,0.627907,,,4.68755,-0.0419415,-0.14303,999.0,,,,17793,Trey Wingenter,DET,2,2,,4.66959,44,0,0,1,44,192,40,25,23,6,20,,4,46,9.46904,4.03746,2.3453,1.16833,0.241715,0.103064,0.1386515349149704,0.238317,1.36005,0.295783,0.676048,,,4.42302,-0.00542467,-0.0565,999.0,,,,17793,Trey Wingenter,DET,1,1,,5.20661,38,2,0,1,36.3,159,33,23,21,5,17,0,4,38,9.42149,4.21488,2.23529,1.23967,0.238994,0.106918,0.1320754662156105,0.23913,1.37741,0.294737,0.627907,,,4.68755,-0.0246857,-0.248024,999.0,,,,17793,1282,Trey Wingenter,DET,2.1265,2.1864,0.0,4.13257,44.0,0.0,0.0,0.6222,44.0,190.311,40.207,21.7054,20.2037,5.36311,18.8713,,2.1562,46.5256,9.5166,3.86004,2.46542,1.097,0.244471,0.0991603,0.1453110948204994,0.237513,1.34269,0.296809,0.724703,0.39755,,4.15849,0.124442,0.177743,999.0,,,,17793,482,Trey Wingenter,DET,1.1758,0.935944,0.0,4.4453,31.3283,0.0,0.0,1.51395,31.8532,139.037,29.1496,17.1011,15.733,3.79953,14.8418,0.321014,2.67166,33.8241,9.55686,4.19348,2.27898,1.07354,0.243273,0.106747,0.1365265995264053,0.239867,1.38107,0.302145,0.695342,,,4.33141,0.0362706,0.0370227,999.0,3.66759,-1.45463,0.748569,17793,Trey Wingenter,DET,1.17543,0.973709,0.0,4.24991,30.696,0.0,0.0,0.6222,31.3207,135.978,26.6758,15.87,14.79,3.67041,15.4703,0.564149,2.37169,34.2145,9.83152,4.4454,2.21162,1.05469,0.251617,0.113771,0.1378463730216026,0.225805,1.34563,0.286666,0.710021,,,4.30267,0.157635,0.0964824,999.0,,,,17793
673,Cody Poteet,NYY,2,2,,4.75113,40,0,0,1,40,172,37,23,21,7,16,,2,37,8.41629,3.66516,2.2963,1.49321,0.217544,0.0947368,0.1228070259094238,0.243137,1.34238,0.28022,0.692935,,,4.89908,-0.042375,-0.0733766,999.0,,,,18769,Cody Poteet,NYY,2,2,,4.42817,40,0,0,1,40,172,37,21,20,6,16,,2,39,8.82827,3.55049,2.4865,1.39611,0.228765,0.0920029,0.1367618143558502,0.240661,1.32135,0.284222,0.715533,,,4.61967,-0.0129015,-0.0195742,999.0,,,,18769,Cody Poteet,NYY,3,4,,4.75113,15,12,0,1,66.3,285,62,38,35,11,27,0,3,62,8.41629,3.66516,2.2963,1.49321,0.217544,0.0947368,0.1228070110082626,0.243137,1.34238,0.28022,0.692935,,,4.89908,0.425686,0.350295,999.0,,,,18769,637,Cody Poteet,NYY,2.0608,1.8598,0.0,4.10522,40.0,0.0,0.0,0.6502,40.0,171.086,36.7423,19.5758,18.2454,5.77333,15.2703,,1.56,41.0678,9.24025,3.43582,2.68939,1.299,0.240042,0.0892551,0.1507867276668548,0.238191,1.30031,0.288313,0.738376,0.391416,,4.34026,0.0819713,0.0885201,999.0,,,,18769,527,Cody Poteet,NYY,1.60875,1.58069,0.26292,4.44305,27.3113,1.32949,0.0,1.79898,32.747,140.831,31.6284,17.5721,16.1663,4.91055,12.83,0.400809,1.40587,31.104,8.54845,3.52613,2.42431,1.34958,0.220861,0.0911026,0.1297585591673851,0.249839,1.35763,0.294963,0.715374,,,4.60896,0.0536441,0.0596132,999.0,2.76617,-0.990864,0.736837,18769,Cody Poteet,NYY,1.48615,1.35908,0.495799,4.94798,30.039,1.773,0.0,0.6502,36.6877,161.051,36.7295,21.67,20.17,5.53863,14.7457,0.735354,2.16135,31.4029,7.70356,3.61733,2.12963,1.3587,0.194987,0.0915592,0.1034277528524398,0.254811,1.40306,0.290952,0.681712,,,4.88822,0.0697721,-0.0751303,999.0,,,,18769
674,Brandon Bielak,HOU,3,2,,4.28571,46,0,0,1,46,203,45,24,22,6,19,,2,38,7.43935,3.71968,2.0,1.13208,0.187755,0.0938775,0.0938775464892387,0.251142,1.40162,0.289157,0.725806,,,4.63869,-0.0431387,-0.000639516,743.530029296875,,,,19866,Brandon Bielak,HOU,3,2,,4.21499,46,0,0,1,46,200,45,23,22,6,17,,2,40,7.77454,3.40741,2.28166,1.12654,0.199174,0.0872937,0.1118806004524231,0.252444,1.36486,0.295112,0.722575,,,4.44537,-0.0124865,0.0304517,743.530029296875,,,,19866,Brandon Bielak,HOU,7,6,,4.28571,25,19,0,1,111.3,490,110,57,53,14,46,0,6,92,7.43935,3.71968,2.0,1.13208,0.187755,0.0938776,0.0938775539398193,0.251142,1.40162,0.289157,0.725806,,,4.63869,0.745293,1.32394,743.530029296875,,,,19866,404,Brandon Bielak,HOU,2.379,2.1296,0.0,4.14427,46.0,0.0,0.0,0.652,46.0,196.497,45.2729,22.9268,21.1818,5.72956,15.8196,,2.2731,41.4497,8.10972,3.09514,2.62015,1.121,0.210943,0.0805081,0.1304350718855857,0.253766,1.3281,0.30134,0.719142,0.469094,,4.25206,0.0748057,0.174617,743.530029296875,,,,19866,533,Brandon Bielak,HOU,2.80707,2.60933,0.745445,4.22818,37.5558,2.1594,0.0,1.98211,47.9061,209.124,47.6549,24.4632,22.5062,6.5421,19.2867,0.405309,3.25447,41.2985,7.75865,3.62334,2.1413,1.22905,0.197484,0.0922261,0.1052574962377548,0.255409,1.39735,0.296326,0.735141,,,4.71777,-0.0722239,0.282902,743.530029296875,2.21745,-0.512173,0.523551,19866,Brandon Bielak,HOU,2.00065,1.70883,0.572913,4.46616,36.035,2.087,0.0,0.652,47.739,207.244,45.9897,25.4,23.69,5.43109,19.5118,0.736236,2.79001,41.2695,7.78035,3.67846,2.11511,1.0239,0.199135,0.094149,0.1049863025546073,0.248671,1.37208,0.29339,0.692624,,,4.40652,0.3031,0.235959,743.530029296875,,,,19866
675,Prelander Berroa,CHW,1,2,,4.97925,34,0,0,1,34,156,31,20,19,5,23,,1,40,10.5809,6.09958,1.73469,1.36929,0.256798,0.148036,0.1087613403797149,0.232975,1.57676,0.295082,0.720081,,,5.03927,-0.0436598,-0.0579027,639.0999755859375,,,,22932,Prelander Berroa,CHW,2,2,,4.45652,34,0,0,1,34,151,29,18,17,5,20,,1,40,10.48,5.41728,1.93455,1.26565,0.261903,0.135382,0.1265211105346679,0.226625,1.46365,0.288744,0.734769,,,4.6853,-0.00279063,0.00400072,639.0999755859375,,,,22932,Prelander Berroa,CHW,3,4,,4.97925,34,14,0,1,72.3,331,65,43,40,11,49,0,3,85,10.5809,6.09958,1.73469,1.36929,0.256798,0.148036,0.1087613254785537,0.232975,1.57676,0.295082,0.720081,,,5.03927,0.279439,0.221858,639.0999755859375,,,,22932,840,Prelander Berroa,CHW,1.6365,1.6962,0.0,3.93378,34.0,0.0,0.0,0.5733,34.0,146.678,28.0303,16.0135,14.861,4.38978,17.8877,,1.4279,39.21,10.3791,4.73498,2.19201,1.162,0.26732,0.121952,0.1453680768609047,0.220083,1.35053,0.282232,0.751892,0.399841,,4.33133,0.134706,0.270582,639.0999755859375,,,,22932,468,Prelander Berroa,CHW,1.35195,1.02973,0.0,4.2014,28.5838,0.0,1.53348,4.98482,31.138,135.632,26.4257,15.7999,14.5359,3.66065,17.6813,0.391728,1.2251,37.304,10.7822,5.11051,2.1098,1.05806,0.275038,0.130362,0.1446758955717086,0.226391,1.4165,0.300484,0.726156,,,4.20884,0.103184,0.0964827,639.0999755859375,2.88803,-0.890095,0.780457,22932,Prelander Berroa,CHW,0.843337,0.675135,0.0,3.4013,27.096,0.0,0.0,0.5733,29.7151,125.678,21.3507,12.02,11.23,2.79914,15.7264,0.77438,1.75543,36.7826,11.1406,4.76315,2.33891,0.847794,0.292674,0.125133,0.1675413995981216,0.197333,1.24775,0.270375,0.755681,,,3.76889,0.378254,0.444418,639.0999755859375,,,,22932
676,Cody Bolton,SEA,2,2,,4.48023,36,0,0,1,36,159,35,20,18,5,16,,2,32,7.9063,3.95315,2.0,1.18594,0.198675,0.0993377,0.0993377417325973,0.249071,1.4202,0.29,0.7109,,,4.6606,-0.0443084,-0.0586027,999.0,,,,23265,Cody Bolton,SEA,2,2,,4.38491,36,0,0,1,36,158,34,19,18,5,15,,2,34,8.40736,3.87439,2.16999,1.22997,0.21277,0.0980513,0.114718496799469,0.244868,1.38867,0.289039,0.719951,,,4.59545,-0.0421013,-0.0331628,999.0,,,,23265,Cody Bolton,SEA,4,4,,4.48023,40,7,0,1,68.3,302,67,37,34,9,30,0,3,60,7.9063,3.95315,2.0,1.18594,0.198675,0.0993377,0.0993377491831779,0.249071,1.4202,0.29,0.7109,,,4.6606,0.0952638,0.186833,999.0,,,,23265,1098,Cody Bolton,SEA,1.7369,1.7919,0.0,4.28959,36.0,0.0,0.0,0.6481,36.0,156.931,33.6747,18.4162,17.1584,5.096,15.1825,,1.7937,35.6337,8.90843,3.79562,2.34702,1.274,0.227066,0.0967463,0.1303196996450424,0.240611,1.35714,0.288019,0.729601,0.392917,,4.5303,-0.111402,0.0407648,999.0,,,,23265,5144,Cody Bolton,SEA,1.27814,1.91506,0.0,4.45874,26.6836,0.0,0.0,1.32358,30.3857,131.558,28.8009,16.3626,15.0536,3.92374,13.1179,0.329474,1.5208,28.6292,8.47975,3.8854,2.18246,1.16218,0.217617,0.0997115,0.1179052963852882,0.246331,1.37955,0.29487,0.701601,,,4.49464,-0.0567118,-0.0464705,999.0,2.97467,-1.31087,0.77961,23265,Cody Bolton,SEA,0.736145,0.542984,0.0,3.91118,20.598,0.0,0.0,0.6481,23.5172,99.4702,20.3915,10.96,10.22,2.69352,8.7944,0.562694,1.17586,23.4772,8.9847,3.3656,2.66957,1.03081,0.236023,0.0884124,0.1476103216409683,0.227838,1.24105,0.27946,0.717133,,,4.01925,0.22408,0.213807,999.0,,,,23265
677,Danny Duffy,TEX,1,1,,5.53192,17,0,0,1,17,78,17,11,10,3,11,,0,16,8.51064,5.74468,1.48148,1.48936,0.206186,0.139175,0.0670103281736373,0.253012,1.63121,0.294118,0.692568,,,5.5009,-0.0458057,-0.0539938,750.6599731445312,,,,3542,Danny Duffy,TEX,1,1,,4.89259,17,0,0,1,17,76,16,10,9,3,9,,1,17,8.9408,4.78616,1.86805,1.42368,0.223372,0.119575,0.103797324001789,0.245258,1.48456,0.290721,0.713842,,,5.01253,-0.0204342,-0.0262333,750.6599731445312,,,,3542,Danny Duffy,TEX,2,3,,5.53192,21,5,0,1,42.3,194,42,28,26,7,27,0,1,40,8.51064,5.74468,1.48148,1.48936,0.206186,0.139175,0.0670103132724762,0.253012,1.63121,0.294118,0.692568,,,5.5009,-0.103779,-0.178987,750.6599731445312,,,,3542,1419,Danny Duffy,TEX,0.8521,0.8142,0.0,4.25327,17.0,0.0,0.0,0.6092,17.0,73.244,15.5146,8.5659,8.03395,2.56511,7.23,,0.6467,17.7007,9.37096,3.82765,2.44823,1.358,0.241668,0.0987112,0.1429564282298088,0.237345,1.33792,0.287119,0.740269,0.34705,,4.52417,0.0245691,0.0343732,750.6599731445312,,,,3542,624,Danny Duffy,TEX,0.738421,0.688675,0.0,4.4472,18.5677,0.00225703,0.0,0.97915,19.6517,86.6173,18.3576,10.555,9.71057,2.915,10.4093,0.262587,0.860394,19.9751,9.1481,4.7672,1.91897,1.335,0.230613,0.120176,0.1104375198483467,0.243639,1.46384,0.294383,0.737746,,,4.87087,-0.0380011,0.00812219,750.6599731445312,2.2346,-0.021819,0.930753,3542,Danny Duffy,TEX,0.675801,0.508964,0.0119045,4.20759,19.99,0.044,0.0,0.6092,21.3899,91.6299,18.9682,10.71,10.0,2.99099,8.77897,0.524667,1.06012,21.8592,9.19745,3.69383,2.48995,1.25849,0.23856,0.095809,0.1427505686879158,0.231911,1.29721,0.280594,0.723146,,,4.40894,0.112526,0.0492743,750.6599731445312,,,,3542
