Season,Name,Team,IP,RS,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,RS/9,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,Stf+ FA,Stuff+,Location+,Pitching+,K/9,BB/9,HR/9,vFA (sc),K/BB,FIP,xFIP,SIERA,NameASCII,PlayerId,MLBAMID
2022,"Shane Bieber","CLE",200,98,0.28677839851024206,1.531791907,0.203636363,0.481818181,0.314545454,0.063583815,0.104046242,4.41,0.4306,0.3405,0.2288,0.1207,0.5441,0.3351,81.74939393939394,98.30246956521741,102.80699130434782,101.83457391304349,8.91,1.62,0.81,91.2596985479798,5.5,2.8724298095703125,2.982954203337431,3.212911900128596,"Shane Bieber",19427,669456
2021,"Robbie Ray","TOR",193.1,117,0.268348623853211,0.84057971,0.185897435,0.371794871,0.442307692,0.111111111,0.159420289,5.446561324536784,0.403,0.3475,0.2495,0.1407,0.5096,0.3497,107.04683815648445,103.15435129104245,102.54635001593884,103.10949952183616,11.544847935770276,2.420693922016348,1.5362096043565288,94.77652733118971,4.7692,3.6924450217092013,3.36256091841696,3.211452433265398,"Robbie Ray",11486,592662
2020,"Gerrit Cole","NYY",73,62,0.2422360248447205,0.866666666,0.195402298,0.373563218,0.431034482,0.08,0.186666666,7.6438356164383565,0.4229,0.3314,0.2457,0.1429,0.4857,0.3714,131.13401574803152,128.39260182876146,104.98420615128843,113.81305070656693,11.58904109589041,2.095890410958904,1.726027397260274,96.71007627952756,5.5294,3.8900499291615946,3.378005813123429,3.2087338555759244,"Gerrit Cole",13125,543037
2015,"Jon Lester","CHC",205,86,0.3030852994555354,1.670807453,0.218181818,0.489090909,0.292727272,0.086956521,0.099378881,3.7756097560975608,0.3869,0.3551,0.258,0.2138,0.4965,0.2898,,,,,9.08780487804878,2.0634146341463415,0.7024390243902439,91.99305072967339,4.4043,2.918965802541593,3.063271703262155,3.1873656668621586,"Jon Lester",4930,452657
2021,"Zack Wheeler","PHI",213.1,87,0.287593984962406,1.81081081,0.226765799,0.498141263,0.275092936,0.128378378,0.108108108,3.670318362982996,0.354,0.3723,0.2737,0.2299,0.5456,0.2245,125.01257352941177,114.99580068943901,105.95637731118771,109.49802569727359,10.42032914548046,1.9406280999680208,0.6750010782497464,97.17205882352941,5.3696,2.5887793792769385,2.8378045241034924,3.1785662709278917,"Zack Wheeler",10310,554430
2023,"Logan Webb","SFG",216,77,0.3016666666666667,2.938461538,0.167479674,0.621138211,0.211382113,0.069230769,0.153846153,3.2083333333333335,0.4653,0.3473,0.1874,0.1429,0.5325,0.3247,88.43076923076922,103.67104072398189,104.28800904977373,102.81157078215898,8.083333333333334,1.2916666666666667,0.8333333333333334,92.64017427884616,6.2581,3.1624472900673197,2.9538171007677363,3.16112893702507,"Logan Webb",17995,657277
2020,"Dinelson Lamet","SDP",69,40,0.23448275862068965,0.873015873,0.208053691,0.369127516,0.422818791,0.047619047,0.079365079,5.217391304347826,0.3533,0.36,0.2867,0.1667,0.4733,0.36,109.3794871794872,120.1549376797699,101.01812080536914,106.5570469798658,12.130434782608695,2.608695652173913,0.6521739130434783,97.03717948717949,4.65,2.481274864639061,3.299846673400506,3.158592313330095,"Dinelson Lamet",17186,659275
2022,"Framber Valdez","HOU",201.1,130,0.2849264705882353,4.159090909,0.174545454,0.665454545,0.16,0.09090909,0.125,5.811268114379571,0.4324,0.3658,0.2018,0.1622,0.5369,0.3009,77.81090909090909,111.04543946932003,97.23104477611938,99.3785406301824,8.672200109151053,2.9950381820263945,0.4917226866013483,94.06818181818181,2.8955,3.057793955503496,2.994580281831265,3.138250782302068,"Framber Valdez",17295,664285
2020,"Yu Darvish","CHC",76,39,0.29508196721311475,1.403508771,0.259459459,0.432432432,0.308108108,0.087719298,0.087719298,4.618421052631579,0.4492,0.3048,0.246,0.1497,0.508,0.3422,118.82261904761906,110.24408695652176,103.58356521739137,104.47991304347826,11.013157894736842,1.6578947368421053,0.5921052631578947,95.9077380952381,6.6429,2.2308934763858197,2.8218381137832216,3.1365319945727608,"Yu Darvish",13074,506433
2022,"Justin Verlander","HOU",175,89,0.23963133640552994,0.870466321,0.18510158,0.379232505,0.435665914,0.196891191,0.062176165,4.577142857142857,0.3341,0.3857,0.2803,0.213,0.4933,0.2937,118.55657794676807,117.56089127929317,107.12212831348444,109.16938148290436,9.514285714285714,1.4914285714285713,0.6171428571428571,95.0190114068441,6.3793,2.48957266671317,3.23078626206943,3.086807159187249,"Justin Verlander",8700,434378
2015,"Chris Archer","TBR",212,93,0.29545454545454547,1.360655737,0.2,0.461111111,0.338888888,0.076502732,0.103825136,3.94811320754717,0.3437,0.3693,0.287,0.181,0.4973,0.3218,,,,,10.69811320754717,2.80188679245283,0.8066037735849056,95.1348737238044,3.8182,2.8977508922792836,3.006465174053919,3.0790376228104446,"Chris Archer",6345,502042
2016,"Max Scherzer","WSN",228.1,136,0.25523809523809526,0.688461538,0.191528545,0.329650092,0.478821362,0.13076923,0.119230769,5.36059194210437,0.3982,0.2991,0.3027,0.2216,0.4775,0.3009,,,,,11.194177290865008,2.207302564395917,1.2218996338620256,94.28033040784719,5.0714,3.238540859769345,3.3701720382369817,3.045685560810297,"Max Scherzer",3137,453286
2017,"Clayton Kershaw","LAD",175,98,0.2665094339622642,1.448275862,0.189497716,0.479452054,0.331050228,0.096551724,0.158620689,5.04,0.4327,0.3453,0.222,0.2354,0.491,0.2735,,,,,10.388571428571428,1.542857142857143,1.1828571428571428,92.81738366988587,6.7333,3.0719258853367397,2.837219804440226,3.0366069025186637,"Clayton Kershaw",2036,477132
2018,"Carlos Carrasco","CLE",192,114,0.3146997929606625,1.4625,0.212,0.468,0.32,0.08125,0.13125,5.343740603903067,0.3929,0.3571,0.25,0.1468,0.4643,0.3889,,,,,10.828105960540423,2.015621455858174,0.9843732691400385,93.68429680975083,5.3721,2.941680529899219,2.896148135045328,3.0285786698621164,"Carlos Carrasco",6632,471911
2015,"Madison Bumgarner","SFG",218.1,112,0.28169014084507044,1.169902912,0.226643598,0.416955017,0.356401384,0.121359223,0.101941747,4.616801099137719,0.4244,0.343,0.2326,0.1919,0.5297,0.2784,,,,,9.645816582127019,1.6076360970211698,0.8656502060883222,92.0059215396003,6,2.872530839110388,3.014459983516405,2.9998835006829934,"Madison Bumgarner",5524,518516
2015,"Jacob deGrom","NYM",191,91,0.2714285714285714,1.278106508,0.209445585,0.443531827,0.347022587,0.088757396,0.094674556,4.287958115183246,0.3834,0.3043,0.3123,0.1957,0.5415,0.2628,,,,,9.659685863874346,1.7905759162303665,0.7539267015706806,94.952,5.3947,2.7042805771553082,2.92097199956316,2.993350333374254,"Jacob deGrom",10954,594798
2015,"Corey Kluber","CLE",222,82,0.2966252220248668,1.180487804,0.217162872,0.423817863,0.359019264,0.07804878,0.107317073,3.324324324324324,0.388,0.3316,0.2803,0.1778,0.5521,0.2701,,,,,9.932432432432432,1.8243243243243243,0.8918918918918919,92.55107828192253,5.4444,2.971437786720895,3.0458168219674286,2.982508913153778,"Corey Kluber",2429,446372
2017,"Max Scherzer","WSN",200.2,136,0.24528301886792453,0.784313725,0.168949771,0.365296803,0.465753424,0.117647058,0.107843137,6.099657415420511,0.4238,0.3296,0.2466,0.1951,0.5404,0.2646,,,,,12.019913142152184,2.46677321947153,0.9867092877886121,94.02828854314002,4.8727,2.898504398500481,3.2816058069706573,2.976355211412892,"Max Scherzer",3137,453286
2016,"Noah Syndergaard","NYM",183.2,97,0.33404255319148934,1.8828125,0.216560509,0.511677282,0.271762208,0.078125,0.0859375,4.753167224414526,0.3659,0.343,0.2911,0.21,0.5094,0.2807,,,,,10.682375823941927,2.1070741304105636,0.5390189635934,97.96766979065238,5.0698,2.286317432235099,2.6685127617915154,2.9529981122042086,"Noah Syndergaard",11762,592789
2019,"Justin Verlander","HOU",223,141,0.21814254859611232,0.795555555,0.18875502,0.359437751,0.451807228,0.124444444,0.16,5.690582959641255,0.4438,0.3534,0.2028,0.1707,0.4116,0.4177,,,,,12.10762331838565,1.695067264573991,1.452914798206278,94.55844155844156,7.1429,3.2678216117379915,3.1762153466453467,2.9516052357643834,"Justin Verlander",8700,434378
2022,"Kevin Gausman","TOR",174.2,111,0.3634453781512605,1.085227272,0.24640657,0.392197125,0.361396303,0.073863636,0.085227272,5.719454490036976,0.3666,0.3422,0.2912,0.1589,0.5377,0.3035,111.41509572901326,109.28239713774597,106.69295169946335,109.45284436493742,10.56295649060883,1.4427452767660842,0.7728992554104023,94.95066273932254,7.3214,2.379606811847857,2.7548694603401183,2.9381436322921344,"Kevin Gausman",14107,592332
2020,"Trevor Bauer","CIN",73,33,0.21476510067114093,0.72,0.178343949,0.343949044,0.477707006,0.146666666,0.12,4.068493150684931,0.3544,0.3861,0.2595,0.2025,0.5443,0.2532,125.95960144927535,115.50884120171675,100.66317596566525,111.1690128755365,12.32876712328767,2.095890410958904,1.1095890410958904,93.50380717844203,5.8824,2.8763512990246083,3.254718141890552,2.9371247615935023,"Trevor Bauer",12703,545333
2021,"Gerrit Cole","NYY",181.1,99,0.30528846153846156,1.061797752,0.164009111,0.430523917,0.40546697,0.095505617,0.13483146,4.913612175324825,0.3682,0.3841,0.2477,0.1864,0.5,0.3136,141.04145818441745,128.43024275118006,104.46277815239382,113.78806473364803,12.060684430342754,2.0349302948314936,1.1911787091696546,97.67405289492494,5.9268,2.921868076692764,2.9332067702735487,2.933583773478602,"Gerrit Cole",13125,543037
2019,"Max Scherzer","WSN",172.1,91,0.32142857142857145,1.070967741,0.211302211,0.407862407,0.38083538,0.077419354,0.116129032,4.752427192632558,0.4132,0.313,0.2738,0.1883,0.4548,0.357,,,,,12.69054733856826,1.7234076632623563,0.9400405435976489,94.85980611483967,7.3636,2.44805099109523,2.8793511204876006,2.9313839016427474,"Max Scherzer",3137,453286
2020,"Kenta Maeda","MIN",66.2,52,0.2080536912751678,1.604166666,0.203821656,0.490445859,0.305732484,0.1875,0.1875,7.019996250917529,0.4557,0.3481,0.1962,0.2848,0.5,0.2152,76.91847826086956,100.34008138351984,105.98830111902342,106.2044760935911,10.799994232180815,1.3499992790226019,1.2149993511203416,91.641845703125,8,2.996419896316473,2.6297795756039823,2.921099619661046,"Kenta Maeda",18498,628317
2018,"Gerrit Cole","HOU",200.1,135,0.2863741339491917,0.842105263,0.213483146,0.359550561,0.426966292,0.121052631,0.1,6.0649021637025085,0.3385,0.3938,0.2677,0.1858,0.5044,0.3097,,,,,12.399355534680684,2.8752128776071153,0.8535788230396123,96.53447223917023,4.3125,2.7011947550903135,3.0346700098036687,2.91300806778203,"Gerrit Cole",13125,543037
2022,"Corbin Burnes","MIL",202,99,0.25910064239828695,1.404907975,0.195071868,0.470225872,0.334702258,0.110429447,0.141104294,4.410891089108911,0.4551,0.3408,0.2041,0.1816,0.502,0.3163,113.8375,126.483771393643,101.87004889975547,109.12949266503665,10.826732673267326,2.272277227722772,1.0247524752475248,95.98750305175781,4.7647,3.137182284817838,2.8515443072755744,2.911184690529292,"Corbin Burnes",19361,669203
2018,"Patrick Corbin","ARI",200,84,0.30246913580246915,1.785185185,0.243460764,0.484909456,0.271629778,0.059259259,0.111111111,3.78,0.4092,0.3593,0.2315,0.1637,0.4192,0.4172,,,,,11.07,2.16,0.675,90.78028741057234,5.125,2.470430145263672,2.610267590582371,2.9103844681640627,"Patrick Corbin",9323,571578
2021,"Max Scherzer","- - -",179.1,106,0.24742268041237114,0.693877551,0.182266009,0.334975369,0.48275862,0.096938775,0.117346938,5.319703658374817,0.3917,0.3479,0.2603,0.1703,0.4842,0.3455,121.05350609756096,110.47525025967185,102.97537325932801,105.27057961605827,11.843868522419406,1.806691808504655,1.1542753221001962,94.2977860613567,6.5556,2.974862982776989,3.2359107622712275,2.901709491622876,"Max Scherzer",3137,453286
2023,"Spencer Strider","ATL",186.2,137,0.3155216284987277,0.779005524,0.222222222,0.34057971,0.437198067,0.093922651,0.121546961,6.6053450841053385,0.3229,0.3494,0.3277,0.1422,0.5036,0.3542,141.1462087912088,124.61126668837517,104.10667535004883,111.88573754477365,13.548189552070072,2.796423466263574,1.06071234927239,97.24725274725274,4.8448,2.853254901874916,2.9242737606487665,2.8581397499349155,"Spencer Strider",27498,675911
2015,"Dallas Keuchel","HOU",232,150,0.2688,3.144,0.186813186,0.616954474,0.196232339,0.12,0.136,5.818965517241379,0.3598,0.3832,0.257,0.2523,0.5343,0.2134,,,,,8.379310344827585,1.978448275862069,0.6594827586206896,88.85401617462311,4.2353,2.909462017848574,2.7519560932920415,2.839080124109936,"Dallas Keuchel",9434,572971
2022,"Carlos Rodón","SFG",178,87,0.29310344827586204,0.766304347,0.21307506,0.341404358,0.445520581,0.130434782,0.065217391,4.398876404494382,0.3453,0.3669,0.2878,0.1775,0.53,0.2926,113.01796276013143,114.06017461383479,103.13948959032909,107.10554063129617,11.98314606741573,2.6292134831460676,0.6067415730337079,95.54381161007667,4.5577,2.25287924777256,2.9067500567168336,2.826217354152887,"Carlos Rodon",16137,607074
2022,"Shane McClanahan","TBR",166.1,69,0.25064599483204136,1.669421487,0.196517412,0.502487562,0.300995024,0.074380165,0.157024793,3.733474582918188,0.4173,0.3407,0.242,0.1284,0.5877,0.284,107.94072810011379,112.07930894308937,103.03479674796748,107.38670731707316,10.497015494001861,2.056116436969437,1.0280582184847185,96.71228846700797,5.1053,3.0042131549929745,2.596148456987523,2.815997968025287,"Shane McClanahan",21483,663556
2016,"José Fernández","MIA",182.1,81,0.33170731707317075,1.269230769,0.280487804,0.402439024,0.31707317,0.076923076,0.1,3.99817931900204,0.3333,0.3712,0.2955,0.1962,0.4823,0.3215,,,,,12.4881403420681,2.714813117840891,0.6416831005805743,95.22935153583617,4.6,2.3019613940356822,2.562626618583253,2.8078520975387478,"Jose Fernandez",11530,605228
2022,"Aaron Nola","PHI",205,104,0.28932038834951457,1.191709844,0.198863636,0.43560606,0.365530303,0.062176165,0.098445595,4.565853658536585,0.427,0.3184,0.2547,0.1742,0.5281,0.2978,105.623842364532,106.46850937808492,109.39631457716355,108.46225732148734,10.317073170731707,1.273170731707317,0.8341463414634146,92.7551724137931,8.1034,2.580722492497142,2.769563366581754,2.802456755893049,"Aaron Nola",16149,605400
2018,"Jacob deGrom","NYM",217,86,0.2811881188118812,1.46875,0.219367588,0.464426877,0.316205533,0.1625,0.0625,3.5668202764976957,0.4233,0.3204,0.2563,0.2524,0.4816,0.266,,,,,11.15668202764977,1.9078341013824884,0.4147465437788018,96.03566229985444,5.8478,1.9853149378904007,2.604014314923968,2.7836947096787266,"Jacob deGrom",10954,594798
2022,"Gerrit Cole","NYY",200.2,126,0.2682926829268293,1.045918367,0.169772256,0.424430641,0.405797101,0.076530612,0.168367346,5.6511531936984145,0.3685,0.3437,0.2878,0.1511,0.5342,0.3147,144.05571260306246,129.589914686167,101.96660572821446,110.41368068251066,11.526558498257877,2.242521108610482,1.480063931682918,97.77267373380448,5.14,3.4662498067066334,2.774324923216605,2.773346626310542,"Gerrit Cole",13125,543037
2015,"Jake Arrieta","CHC",229,118,0.24561403508771928,2.465116279,0.210247349,0.561837455,0.227915194,0.093023255,0.077519379,4.637554585152839,0.3431,0.3776,0.2793,0.2276,0.5517,0.2207,,,,,9.275109170305678,1.8864628820960698,0.3930131004366812,94.37750935477347,4.9167,2.3475737480096943,2.6111602175248763,2.7459191589957115,"Jake Arrieta",4153,453562
2015,"Carlos Carrasco","CLE",183.2,95,0.30357142857142855,1.720588235,0.190371991,0.51203501,0.297592997,0.06617647,0.132352941,4.655163776488454,0.3991,0.397,0.2039,0.176,0.5494,0.2747,,,,,10.584372376015853,2.1070741304105636,0.8820310313346544,94.60874200426439,5.0233,2.839589605104839,2.6582341405824335,2.7403619275677293,"Carlos Carrasco",6632,471911
2022,"Shohei Ohtani","LAA",166,79,0.2887139107611549,1.092715231,0.197969543,0.418781725,0.38324873,0.119205298,0.092715231,4.283132530120482,0.3985,0.3299,0.2716,0.203,0.5508,0.2462,116.4813793103448,125.66656500190622,97.83175752954631,107.51814715974072,11.873493975903614,2.3855421686746987,0.7590361445783133,97.25862068965517,4.9773,2.401586436076337,2.651807088342058,2.7331526937160158,"Shohei Ohtani",19755,660271
2018,"Max Scherzer","WSN",220.2,139,0.26458333333333334,0.720338983,0.181451612,0.342741935,0.475806451,0.161016949,0.097457627,5.66917553501738,0.4056,0.3161,0.2783,0.2386,0.4751,0.2863,,,,,12.235630651116647,2.08005721068983,0.9380650165856097,94.3621776504298,5.8824,2.6528780589951295,3.064268072185549,2.709519304267136,"Max Scherzer",3137,453286
2020,"Jacob deGrom","NYM",68,49,0.28776978417266186,1.148148148,0.205479452,0.424657534,0.369863013,0.092592592,0.129629629,6.485294117647059,0.3904,0.3356,0.274,0.1712,0.4932,0.3356,129.65843137254902,137.6461199294533,106.10696649029983,117.44065255731924,13.764705882352942,2.3823529411764706,0.9264705882352942,98.56215533088235,5.7778,2.2649492039399988,2.4579927518963816,2.701444139325706,"Jacob deGrom",10954,594798
2017,"Corey Kluber","CLE",203.2,118,0.26666666666666666,1.333333333,0.220556745,0.445396145,0.334047109,0.115384615,0.134615384,5.214393893817436,0.3885,0.3609,0.2505,0.2442,0.4671,0.2887,,,,,11.71029137170865,1.5908320354019296,0.927985353984459,92.68297502955083,7.3611,2.499703465051462,2.521765304931223,2.681954265818815,"Corey Kluber",2429,446372
2018,"Justin Verlander","HOU",214,101,0.2723404255319149,0.565217391,0.195121951,0.290650406,0.514227642,0.146245059,0.110671936,4.247663551401869,0.3695,0.3373,0.2932,0.2008,0.508,0.2912,,,,,12.19626168224299,1.5560747663551402,1.1775700934579438,95.02915869980879,7.8378,2.781925472366476,3.0335964565522207,2.6299007750042267,"Justin Verlander",8700,434378
2015,"Max Scherzer","WSN",228.2,104,0.26750448833034113,0.7890625,0.187943262,0.358156028,0.453900709,0.12890625,0.10546875,4.093288360455123,0.375,0.3356,0.2894,0.2089,0.5103,0.2808,,,,,10.862957571977057,1.3381904255334056,1.0626806320412339,94.12374245472837,8.1176,2.766253557560161,2.8833288861302235,2.6257804135532488,"Max Scherzer",3137,453286
2019,"Gerrit Cole","HOU",212.1,177,0.2749391727493917,1.023255813,0.203661327,0.402745995,0.393592677,0.110465116,0.168604651,7.502366828824497,0.3727,0.3432,0.2841,0.1932,0.4682,0.3386,,,,,13.817918566083538,2.034540156969355,1.2292013448356522,97.13906520484709,6.7917,2.639440741549191,2.4752824476549202,2.6170795665722615,"Gerrit Cole",13125,543037
2021,"Corbin Burnes","MIL",167,85,0.30851063829787234,1.608695652,0.208443271,0.488126649,0.303430079,0.078260869,0.060869565,4.580838323353293,0.4021,0.3603,0.2376,0.2037,0.5483,0.248,109.14000000000001,133.12122732535698,104.0920108066384,112.01169432651483,12.610778443113773,1.8323353293413174,0.3772455089820359,96.40999755859374,6.8824,1.6311081520811523,2.301176412608809,2.610739104591823,"Corbin Burnes",19361,669203
2017,"Chris Sale","BOS",214.1,119,0.30128205128205127,0.944723618,0.203703703,0.386831275,0.40946502,0.105527638,0.120603015,4.996897524918437,0.3841,0.3516,0.2642,0.185,0.5183,0.2967,,,,,12.933146535083013,1.8056016266512,1.0077776520843906,94.75039619651348,7.1628,2.453128942047586,2.6490007845338774,2.5767461130643587,"Chris Sale",10603,519242
2020,"Shane Bieber","CLE",77.1,32,0.2671232876712329,1.608695652,0.215686274,0.48366013,0.300653594,0.086956521,0.152173913,3.7241396456078837,0.4379,0.3529,0.2092,0.2026,0.5294,0.268,105.34341252699782,109.5835893290218,103.05408245755861,105.64349232012935,14.198282398880057,2.4439666424301736,0.8146555474767245,94.12980899028078,5.8095,2.0664192742312446,2.036687511981498,2.5184729166145265,"Shane Bieber",19427,669456
2015,"Chris Sale","CHW",208.2,99,0.32270916334661354,1.206521739,0.220729366,0.426103646,0.353166986,0.097826086,0.125,4.269961077720174,0.3962,0.3562,0.2476,0.2095,0.539,0.2514,,,,,11.817872073690179,1.811498639032801,0.9920111594703435,93.27143205915179,6.5238,2.7310446957646564,2.5993664606856073,2.518014508787524,"Chris Sale",10603,519242
